"pdfsam-tools\pdfsam-rotate\src\main\java\org\pdfsam\tools\rotate\RotateTool.java","Source Code"
"pdfsam-gui\src\main\java\org\pdfsam\gui\SetCurrentModuleRequest.java","Source Code"
"pdfsam-docs\news-template\css\Sansation_Regular.ttf","Resources"
"pdfsam-gui\src\main\java\org\pdfsam\UncaughtExceptionLogger.java","Source Code"
"pdfsam-merge\graphics\merge.svg","Resources"
"pdfsam-fx\src\main\java\org\pdfsam\ui\module\RunButtonTriggerRequest.java","Source Code"
"pdfsam-persistence\LICENSE.txt","Documentation"
"pdfsam-gui\src\main\java\org\pdfsam\gui\components\content\about\AboutPane.java","Source Code"
"pdfsam-fx\src\main\java\org\pdfsam\ui\prefix\PrefixPane.java","Source Code"
"pdfsam-alternate-mix\src\main\java\org\pdfsam\alternatemix\AlternateMixSelectionPane.java","Source Code"
"pdfsam-gui\src\main\java\org\pdfsam\update\UpdateCheckers.java","Source Code"
"pdfsam-service\src\test\java\org\pdfsam\TestCycles.java","Tests"
"pdfsam-gui\src\test\java\org\pdfsam\gui\components\info\SummaryTabTest.java","Tests"
"pdfsam-gui\src\main\java\org\pdfsam\ui\components\dashboard\preference\ClearStatisticsButton.java","Source Code"
"pdfsam-gui\src\test\java\org\pdfsam\ui\ContentPaneTest.java","Tests"
"pdfsam-core\src\test\java\org\pdfsam\core\context\StringPersistentPropertyTest.java","Tests"
"pdfsam-gui\src\main\java\org\pdfsam\ui\components\workarea\QuickbarModuleButtonsPane.java","Source Code"
"pdfsam-core\src\main\java\org\pdfsam\gui\view\output\FilePdfDestinationPanel.java","Source Code"
"pdfsam-fx\src\main\java\org\pdfsam\ui\selection\MoveType.java","Source Code"
"pdfsam-fx\src\main\resources\css\themes\dark.css","Resources"
"pdfsam-gui\src\main\resources\images\community\16x16.png","Resources"
"pdfsam-gui\src\main\java\org\pdfsam\ui\dashboard\AboutDashboadItem.java","Source Code"
"pdfsam-service\src\test\java\org\pdfsam\pdf\BookmarksLevelSAMBoxLoaderTest.java","Tests"
"pdfsam-basic\src\main\resources\images\basic\48x48.png","Resources"
"pdfsam-gui\src\main\java\org\pdfsam\ui\banner\BannerButtons.java","Source Code"
"pdfsam-fx\src\main\java\org\pdfsam\ui\selection\multiple\DuplicateSelectedEvent.java","Source Code"
"pdfsam-alternate-mix\LICENSE.txt","Documentation"
"pdfsam-docs\graphics\enhanced_logo_startpage.svg","Resources"
"pdfsam-fx\src\main\java\org\pdfsam\ui\selection\ShowPasswordFieldPopupRequest.java","Source Code"
"pdfsam-model\src\main\java\org\pdfsam\model\tool\ToolPriority.java","Source Code"
"pdfsam-ui-components\src\main\java\org\pdfsam\ui\support\Style.java","Source Code"
"pdfsam-gui\src\test\java\org\pdfsam\gui\components\sidebar\VerticalSidebarTest.java","Tests"
"pdfsam-gui\src\main\java\org\pdfsam\ui\components\dialog\CreateOutputDirectoryDialogController.java","Source Code"
"pdfsam-rotate\src\test\java\org\pdfsam\rotate\RotateOptionsPaneTest.java","Tests"
"pdfsam-model\src\main\java\org\pdfsam\model\io\NativeOpenFileRequest.java","Source Code"
"pdfsam-gui\src\test\java\org\pdfsam\ui\components\dashboard\preference\PreferencePaneTest.java","Tests"
"pdfsam-gui\src\test\java\org\pdfsam\gui\components\log\LogMessageBroadcasterTest.java","Tests"
"pdfsam-test\src\main\java\org\pdfsam\test\JavaFxThreadExtension.java","Tests"
"pdfsam-model\src\test\java\org\pdfsam\model\news\NewImportantNewsEventTest.java","Tests"
"pdfsam-core\src\test\java\org\pdfsam\support\validation\FileTypeValidatorTest.java","Tests"
"pdfsam-tools\pdfsam-split-by-bookmarks\src\main\java\org\pdfsam\tools\splitbybookmarks\SplitOptionsPane.java","Source Code"
"pdfsam-core\src\main\java\org\pdfsam\context\I18nContext.java","Source Code"
"pdfsam-fx\src\main\java\org\pdfsam\ui\io\RememberingLatestDirectoryChooserWrapper.java","Source Code"
"pdfsam-ui-components\src\main\java\org\pdfsam\ui\commons\SetActiveModuleRequest.java","Source Code"
"pdfsam-gui\src\main\resources\fxml\TestModule3.fxml","Resources"
"pdfsam-i18n\po\af.po","Resources"
"pdfsam-model\src\main\java\org\pdfsam\model\pdf\PdfDescriptorLoadingStatus.java","Source Code"
"pdfsam-model\src\main\java\org\pdfsam\model\ui\ChangedSelectedPdfVersionEvent.java","Source Code"
"pdfsam-core\src\main\java\org\pdfsam\ConfigurableProperty.java","Source Code"
"pdfsam-i18n\src\main\java\org\pdfsam\i18n\SetLocaleRequest.java","Source Code"
"pdfsam-service\src\main\java\org\pdfsam\service\update\UpdateServiceConfig.java","Source Code"
"pdfsam-service\src\main\java\org\pdfsam\update\UpdatesController.java","Source Code"
"pdfsam-gui\src\test\java\org\pdfsam\ui\dashboard\QuickbarDashboardButtonsTest.java","Tests"
"pdfsam-gui\src\main\java\org\pdfsam\gui\menu\MenuType.java","Source Code"
"pdfsam-gui\src\test\java\org\pdfsam\gui\components\sidebar\ToolSelectableSidebarButtonTest.java","Tests"
"pdfsam-ui-components\src\main\java\org\pdfsam\ui\selection\multiple\DuplicateSelectedEvent.java","Source Code"
"pdfsam-fx\src\main\java\org\pdfsam\ui\prefix\PrefixField.java","Source Code"
"pdfsam-gui\src\main\java\org\pdfsam\ui\log\LogMessage.java","Source Code"
"pdfsam-fx\src\test\java\org\pdfsam\ui\io\BrowsableFileFieldUITest.java","Tests"
"pdfsam-model\src\test\java\org\pdfsam\model\ui\workspace\LoadWorkspaceRequestTest.java","Tests"
"pdfsam-parent\news-template\css\Sansation_Regular.ttf","Resources"
"pdfsam-service\src\main\java\org\pdfsam\task\TaskExecutionController.java","Source Code"
"pdfsam-gui\src\main\resources\images\enhanced\64x64.png","Resources"
"pdfsam-fx\src\test\java\org\pdfsam\ui\commons\ValidableTextFieldTest.java","Tests"
"pdfsam-ui-components\src\test\java\org\pdfsam\Cycles.java","Tests"
"pdfsam-core\src\main\java\org\pdfsam\core\support\validation\FileValidator.java","Source Code"
"README.md","Documentation"
"pdfsam-themes\src\main\resources\themes\light\progress.css","Resources"
"pdfsam-gui\src\main\java\org\pdfsam\ui\notification\NotificationsController.java","Source Code"
"pdfsam-gui\src\main\java\org\pdfsam\gui\components\dashboard\preference\PreferenceSetterOnValidState.java","Source Code"
"pdfsam-gui\src\test\java\org\pdfsam\gui\components\dashboard\DashboardButtonTest.java","Tests"
"pdfsam-rotate\src\main\java\org\pdfsam\rotate\RotateOptionsPane.java","Source Code"
"pdfsam-core\src\test\java\org\pdfsam\support\validation\ExistingFileValidatorTest.java","Tests"
"pdfsam-gui\src\main\java\org\pdfsam\ui\dashboard\DashboardButton.java","Source Code"
"pdfsam-split-by-bookmarks\src\main\java\org\pdfsam\splitbybookmarks\SplitByBookmarksModule.java","Source Code"
"pdfsam-gui\src\test\java\org\pdfsam\gui\components\ContentPaneTest.java","Tests"
"pdfsam-core\src\main\java\org\pdfsam\gui\view\JButtonWithNamespace.java","Source Code"
"pdfsam-gui\src\test\java\org\pdfsam\ui\components\dashboard\preference\PreferenceRadioButtonTest.java","Tests"
"pdfsam-core\src\main\java\org\pdfsam\news\NewsData.java","Source Code"
"pdfsam-gui\src\main\resources\images\enterprise\128x128.png","Resources"
"pdfsam-gui\src\test\java\org\pdfsam\ui\components\workarea\QuickbarModuleButtonsProviderTest.java","Tests"
"pdfsam-service\src\main\java\org\pdfsam\service\pdf\PdfServiceConfig.java","Source Code"
"pdfsam-themes\src\main\resources\themes\light\quickbar.css","Resources"
"pdfsam-gui\src\test\java\org\pdfsam\ui\components\banner\BannerButtonTest.java","Tests"
"pdfsam-service\src\main\java\org\pdfsam\service\ServicesConfig.java","Source Code"
"pdfsam-basic\src\main\resources\logback.xml","Resources"
"pdfsam-gui\src\test\java\org\pdfsam\gui\components\dialog\OverwriteConfirmationDialogTest.java","Tests"
"pdfsam-gui\src\test\java\org\pdfsam\ui\event\SetActiveModuleRequestTest.java","Tests"
"pdfsam-core\src\main\java\org\pdfsam\gui\event\ApplicationStartedEvent.java","Source Code"
"pdfsam-msi-installer\src\CA\AddLine\AddLine\CustomAction.config","Configuration"
"pdfsam-ui-components\src\main\java\org\pdfsam\ui\components\io\BrowsableFileField.java","Source Code"
"pdfsam-basic\src\main\resources\images\basic\24x24.png","Resources"
"pdfsam-core\src\main\java\org\pdfsam\gui\view\selection\SelectionTableRowData.java","Source Code"
"pdfsam-pdfbox\src\test\java\org\pdfsam\pdfbox\PDFBoxOutlineLevelsHandlerTest.java","Tests"
"pdfsam-docs\graphics\basic.svg","Resources"
"pdfsam-service\src\main\java\org\pdfsam\premium\PremiumModulesService.java","Source Code"
"pdfsam-gui\src\main\java\org\pdfsam\ui\components\dashboard\preference\PreferenceBrowsableFileField.java","Source Code"
"pdfsam-core\src\main\java\org\pdfsam\core\context\ApplicationPersistentSettings.java","Source Code"
"pdfsam-tools\pdfsam-alternate-mix\src\main\java\org\pdfsam\tools\alternatemix\AlternateMixParametersBuilder.java","Source Code"
"pdfsam-service\src\test\java\org\pdfsam\ui\StatefullPreferencesStageStatusServiceTest.java","Tests"
"pdfsam-gui\src\main\resources\css\menu.css","Resources"
"pdfsam-ui-components\LICENSE.txt","Documentation"
"pdfsam-split-by-bookmarks\pom.xml.versionsBackup","Configuration"
"pdfsam-core\src\main\java\org\pdfsam\gui\TaskExecutionModule.java","Source Code"
"pdfsam-gui\src\main\java\org\pdfsam\ui\module\BaseTaskExecutionModule.java","Source Code"
"pdfsam-fx\src\main\java\org\pdfsam\ui\selection\multiple\SelectionChangedEvent.java","Source Code"
"pdfsam-gui\src\main\java\org\pdfsam\gui\log\ClearLogAction.java","Source Code"
"pdfsam-core\src\main\java\org\pdfsam\gui\FlatBorder.java","Source Code"
"pdfsam-core\src\main\resources\images\add.png","Resources"
"pdfsam-community\doc\third-party\validation-api\LICENSE.txt","Documentation"
"pdfsam-gui\src\main\java\org\pdfsam\gui\components\sidebar\WorkspaceButton.java","Source Code"
"pdfsam-themes\src\main\java\org\pdfsam\theme\Light.java","Source Code"
"pdfsam-themes\src\main\resources\themes\light\sidebar.css","Resources"
"pdfsam-gui\src\test\java\org\pdfsam\ui\workarea\QuickbarModuleButtonsProviderTest.java","Tests"
"pdfsam-gui\src\main\java\org\pdfsam\ui\components\notification\Notification.java","Source Code"
"pdfsam-tools\pdfsam-simple-split\pom.xml","Configuration"
"pdfsam-gui\src\test\java\org\pdfsam\gui\components\log\LogLevelTest.java","Tests"
"pdfsam-gui\src\test\java\org\pdfsam\ui\components\dashboard\preference\PreferenceCheckBoxTest.java","Tests"
"pdfsam-gui\src\main\java\org\pdfsam\ui\dashboard\preference\PreferenceConfig.java","Source Code"
"pdfsam-ui-components\src\main\java\org\pdfsam\ui\selection\multiple\move\MultipleSelectionAndFocus.java","Source Code"
"pdfsam-msi-installer\src\exitDlg.wxs","Configuration"
"pdfsam-gui\src\main\java\org\pdfsam\ui\dialog\LenientTaskExecutionDialogController.java","Source Code"
"pdfsam-core\src\main\java\org\pdfsam\ui\Theme.java","Source Code"
"pdfsam-fx\src\main\java\org\pdfsam\ui\module\ModuleFooterPane.java","Source Code"
"pdfsam-core\src\test\java\org\pdfsam\core\support\validation\BlankStringDecoratorTest.java","Tests"
"pdfsam-ui-components\src\test\java\org\pdfsam\ui\components\selection\multiple\SelectionTableTest.java","Tests"
"pdfsam-gui\src\test\java\org\pdfsam\ui\dashboard\QuickbarDashboardPaneTest.java","Tests"
